area.code,name,date,population,cases,deaths,new.cases,new.deaths,new.cases.7dma,new.deaths.7dma,new.cases.7dma.100k,new.deaths.7dma.100k
E12000002,North West,2020-12-21,7341237.99100085,345610,11440,3058,55,2123.285714285714,47.857142857142854,28.922720076484552,0.651894720152212
E12000002,North West,2020-12-22,7341237.99100085,348414,11492,2804,52,2220.714285714286,48.714285714285715,30.249860969451152,0.6635704464832963
E12000002,North West,2020-12-23,7341237.99100085,351269,11551,2855,59,2339.1428571428573,50.285714285714285,31.86305715752931,0.684975944756951
E12000002,North West,2020-12-24,7341237.99100085,353559,11619,2290,68,2388.1428571428573,54.857142857142854,32.53051951278964,0.7472464851894012
E12000002,North West,2020-12-25,7341237.99100085,354471,11681,912,62,2218.4285714285716,56.285714285714285,30.218725699234927,0.7667060290745418
E12000002,North West,2020-12-26,7341237.99100085,357126,11740,2655,59,2360.1428571428573,57.285714285714285,32.14911245264088,0.7803277097941402
E12000002,North West,2020-12-27,7341237.99100085,360641,11792,3515,52,2584.1428571428573,58.142857142857146,35.20036893383094,0.7920034361252247
E12000002,North West,2020-12-28,7341237.99100085,364235,11868,3594,76,2660.714285714286,61.142857142857146,36.24340048607447,0.8328684782840201
E12000002,North West,2020-12-29,7341237.99100085,370863,11932,6628,64,3207,62.857142857142854,43.684730067752255,0.8562199309461888
E12000002,North West,2020-12-30,7341237.99100085,377282,11988,6419,56,3716.1428571428573,62.42857142857143,50.62011150841639,0.8503820677806467
E12000002,North West,2020-12-31,7341237.99100085,382492,12061,5210,73,4133.285714285715,63.142857142857146,56.30229832287746,0.8601118397232169
E12000002,North West,2021-01-01,7341237.99100085,385355,12117,2863,56,4412,62.285714285714285,60.098855334868404,0.8484361133921327
E12000002,North West,2021-01-02,7341237.99100085,392252,12176,6897,59,5018,62.285714285714285,68.35359385094507,0.8484361133921327
E12000002,North West,2021-01-03,7341237.99100085,398792,12243,6540,67,5450.142857142857,64.42857142857143,74.2401058762001,0.8776254292198435
E12000002,North West,2021-01-04,7341237.99100085,406998,12307,8206,64,6109,62.714285714285715,83.21484751602699,0.8542739765576748
E12000002,North West,2021-01-05,7341237.99100085,414739,12385,7741,78,6268,64.71428571428571,85.38069475044314,0.8815173379968717
E12000002,North West,2021-01-06,7341237.99100085,421337,12483,6598,98,6293.571428571428,70.71428571428571,85.72902058598716,0.9632474223144624
E12000002,North West,2021-01-07,7341237.99100085,427478,12570,6141,87,6426.571428571428,72.71428571428571,87.54070412169375,0.9904907837536593
E12000002,North West,2021-01-08,7341237.99100085,433099,12661,5621,91,6820.571428571428,77.71428571428571,92.90764632521554,1.0585991873516516
E12000002,North West,2021-01-09,7341237.99100085,438031,12761,4932,100,6539.857142857143,83.57142857142857,89.0838459517854,1.1383833172807285
E12000002,North West,2021-01-10,7341237.99100085,443220,12857,5189,96,6346.857142857143,87.71428571428571,86.45486157290291,1.1948159945476362
E12000002,North West,2021-01-11,7341237.99100085,450646,12962,7426,105,6235.428571428572,93.57142857142857,84.93701714986193,1.274600124476713
E12000002,North West,2021-01-12,7341237.99100085,456997,13054,6351,92,6036.857142857143,95.57142857142857,82.23214054982738,1.3018434859159098
E12000002,North West,2021-01-13,7341237.99100085,462378,13179,5381,125,5863,99.42857142857143,79.86391405900577,1.3543842544057898
E12000002,North West,2021-01-14,7341237.99100085,467530,13296,5152,117,5721.714285714285,103.71428571428571,77.93936516876535,1.4127628860612116
E12000002,North West,2021-01-15,7341237.99100085,472160,13411,4630,115,5580.142857142857,107.14285714285714,76.01092436974791,1.459465791385549
E12000002,North West,2021-01-16,7341237.99100085,476090,13524,3930,113,5437,109,74.06107807245682,1.4847631984362322
E12000002,North West,2021-01-17,7341237.99100085,479855,13646,3765,122,5233.571428571428,112.71428571428571,71.29003902321278,1.5353580125375976
E12000002,North West,2021-01-18,7341237.99100085,485318,13774,5463,128,4953.142857142857,116,67.47013055855967,1.5801149634734213
E12000002,North West,2021-01-19,7341237.99100085,490432,13919,5114,145,4776.428571428572,123.57142857142857,65.06298497996778,1.683250546064667
E12000002,North West,2021-01-20,7341237.99100085,494797,14058,4365,139,4631.285714285715,125.57142857142857,63.0858953212375,1.7104939075038634
E12000002,North West,2021-01-21,7341237.99100085,498638,14177,3841,119,4444,125.85714285714286,60.53474911789555,1.714385816280892
E12000002,North West,2021-01-22,7341237.99100085,502309,14312,3671,135,4307,128.71428571428572,58.668578859310564,1.7533049040511732
E12000002,North West,2021-01-23,7341237.99100085,504986,14449,2677,137,4128,132.14285714285714,56.23029801050244,1.8000078093755105
E12000002,North West,2021-01-24,7341237.99100085,507665,14575,2679,126,3972.8571428571427,132.71428571428572,54.11699154457616,1.8077916269295669
E12000002,North West,2021-01-25,7341237.99100085,511573,14705,3908,130,3750.714285714286,133,51.091032470436794,1.811683535706595
E12000002,North West,2021-01-26,7341237.99100085,515025,14832,3452,127,3513.285714285714,130.42857142857142,47.85685627672641,1.7766563567133415
E12000002,North West,2021-01-27,7341237.99100085,518322,14968,3297,136,3360.714285714286,130,45.77857698979339,1.7708184935477997
E12000002,North West,2021-01-28,7341237.99100085,521403,15110,3081,142,3252.1428571428573,133.28571428571428,44.299651654522705,1.815575444483623
E12000002,North West,2021-01-29,7341237.99100085,524294,15243,2891,133,3140.714285714286,133,42.781807231481736,1.811683535706595
E12000002,North West,2021-01-30,7341237.99100085,526495,15350,2201,107,3072.714285714286,128.71428571428572,41.85553294254904,1.7533049040511732
E12000002,North West,2021-01-31,7341237.99100085,528671,15468,2176,118,3000.8571428571427,127.57142857142857,40.87671788512645,1.7377372689430608
E12000002,North West,2021-02-01,7341237.99100085,531668,15590,2997,122,2870.714285714286,126.42857142857143,39.10395343719015,1.722169633834948
E12000002,North West,2021-02-02,7341237.99100085,534445,15700,2777,110,2774.285714285714,124,37.790434224943155,1.689088409230209
E12000002,North West,2021-02-03,7341237.99100085,537097,15811,2652,111,2682.1428571428573,120.42857142857143,36.53529364435158,1.6404395495173572
E12000002,North West,2021-02-04,7341237.99100085,539680,15908,2583,97,2611,114,35.56620835887158,1.5528716020342244
E12000002,North West,2021-02-05,7341237.99100085,541799,16007,2119,99,2500.714285714286,109.14285714285714,34.06393157093872,1.486709152824746
E12000002,North West,2021-02-06,7341237.99100085,543564,16078,1765,71,2438.4285714285716,104,33.21549545754659,1.4166547948382398
E12000002,North West,2021-02-07,7341237.99100085,545269,16153,1705,75,2371.1428571428573,97.85714285714286,32.298950940556466,1.332978756132135
E12000002,North West,2021-02-08,7341237.99100085,547622,16248,2353,95,2279.1428571428573,94,31.045756314353408,1.2804379876422551
E12000002,North West,2021-02-09,7341237.99100085,549689,16327,2067,79,2177.714285714286,89.57142857142857,29.664128698508417,1.220113401598319
E12000002,North West,2021-02-10,7341237.99100085,551562,16425,1873,98,2066.4285714285716,87.71428571428571,28.14823022985596,1.1948159945476362
E12000002,North West,2021-02-11,7341237.99100085,553478,16512,1916,87,1971.142857142857,86.28571428571429,26.850278652717076,1.1753564506624956
E12000002,North West,2021-02-12,7341237.99100085,555233,16593,1755,81,1919.142857142857,83.71428571428571,26.141951255297954,1.1403292716692424
E12000002,North West,2021-02-13,7341237.99100085,556506,16671,1273,78,1848.857142857143,84.71428571428571,25.184541696149033,1.1539509523888407
E12000002,North West,2021-02-14,7341237.99100085,557828,16745,1322,74,1794.142857142857,84.57142857142857,24.43924116534815,1.1520049980003269
E12000002,North West,2021-02-15,7341237.99100085,560067,16803,2239,58,1777.857142857143,79.28571428571429,24.217402365057545,1.0800046856253065
E12000002,North West,2021-02-16,7341237.99100085,561910,16871,1843,68,1745.857142857143,77.71428571428571,23.781508582030398,1.0585991873516516
E12000002,North West,2021-02-17,7341237.99100085,563578,16938,1668,67,1716.5714285714287,73.28571428571429,23.382587932385015,0.9982746013077156
E12000002,North West,2021-02-18,7341237.99100085,565173,17002,1595,64,1670.7142857142858,70,22.757936573671998,0.9535176503718922
E12000002,North West,2021-02-19,7341237.99100085,566627,17048,1454,46,1627.7142857142858,65,22.172204302729263,0.8854092467738999
E12000002,North West,2021-02-20,7341237.99100085,567815,17089,1188,41,1615.5714285714287,59.714285714285715,22.00679817970557,0.8134089343988795
E12000002,North West,2021-02-21,7341237.99100085,569025,17130,1210,41,1599.5714285714287,55,21.788851288191996,0.7491924395779153
E12000002,North West,2021-02-22,7341237.99100085,570780,17173,1755,43,1530.4285714285713,52.857142857142854,20.847009364151184,0.7200031237502043
E12000002,North West,2021-02-23,7341237.99100085,572089,17215,1309,42,1454.142857142857,49.142857142857146,19.80786972068467,0.6694083096488386
E12000002,North West,2021-02-24,7341237.99100085,573341,17255,1252,40,1394.7142857142858,45.285714285714285,18.99835269506282,0.6168675411589588
E12000002,North West,2021-02-25,7341237.99100085,574564,17282,1223,27,1341.5714285714287,40,18.27445766253559,0.5448672287839383
E12000002,North West,2021-02-26,7341237.99100085,575496,17322,932,40,1267,39.142857142857146,17.25866947173125,0.533191502452854
E12000002,North West,2021-02-27,7341237.99100085,576154,17346,658,24,1191.2857142857142,36.714285714285715,16.227313645818793,0.5001102778481149
E12000002,North West,2021-02-28,7341237.99100085,576775,17386,621,40,1107.142857142857,36.57142857142857,15.081146510984006,0.4981643234596007
E12000002,North West,2021-03-01,7341237.99100085,577748,17418,973,32,995.4285714285714,35,13.55941017916601,0.4767588251859461
E12000002,North West,2021-03-02,7341237.99100085,578620,17438,872,20,933,31.857142857142858,12.709028111385361,0.4339478286386366
E12000002,North West,2021-03-03,7341237.99100085,579421,17452,801,14,868.5714285714286,28.142857142857142,11.83140268216552,0.3833530145372709
E12000002,North West,2021-03-04,7341237.99100085,580262,17468,841,16,814,26.571428571428573,11.088048105753145,0.3619475162636162
E12000002,North West,2021-03-05,7341237.99100085,580997,17501,735,33,785.8571428571429,25.571428571428573,10.704695091215875,0.34832583554401775
E12000002,North West,2021-03-06,7341237.99100085,581609,17524,612,23,779.2857142857143,25.428571428571427,10.615181189344229,0.3463798811555036
E12000002,North West,2021-03-07,7341237.99100085,582201,17547,592,23,775.1428571428571,23,10.558748512077319,0.31329865655076455
E12000002,North West,2021-03-08,7341237.99100085,583151,17564,950,17,771.8571428571429,20.857142857142858,10.513991561141497,0.2841093407230536
E12000002,North West,2021-03-09,7341237.99100085,584043,17580,892,16,774.7142857142857,20.285714285714285,10.552910648911778,0.2763255231689973
E12000002,North West,2021-03-10,7341237.99100085,584902,17594,859,14,783,20.285714285714285,10.665776003445593,0.2763255231689973
E12000002,North West,2021-03-11,7341237.99100085,585655,17608,753,14,770.4285714285714,20,10.494532017256356,0.27243361439196917
E12000002,North West,2021-03-12,7341237.99100085,586404,17618,749,10,772.4285714285714,16.714285714285715,10.521775378695553,0.2276766634561457
E12000002,North West,2021-03-13,7341237.99100085,586992,17631,588,13,769,15.285714285714286,10.475072473371215,0.20821711957100503
E12000002,North West,2021-03-14,7341237.99100085,587619,17651,627,20,774,14.857142857142858,10.543180876969208,0.20237925640546284
E12000002,North West,2021-03-15,7341237.99100085,588490,17666,871,15,762.7142857142857,14.571428571428571,10.389450480276595,0.1984873476284347
E12000002,North West,2021-03-16,7341237.99100085,589277,17678,787,12,747.7142857142857,14,10.185125269482619,0.19070353007437843
E12000002,North West,2021-03-17,7341237.99100085,590051,17688,774,10,735.5714285714286,13.428571428571429,10.019719146458923,0.18291971252032213
E12000002,North West,2021-03-18,7341237.99100085,590790,17694,739,6,733.5714285714286,12.285714285714286,9.992475785019726,0.16735207741220964
E12000002,North West,2021-03-19,7341237.99100085,591407,17706,617,12,714.7142857142857,12.571428571428571,9.73560980573587,0.17124398618923775
E12000002,North West,2021-03-20,7341237.99100085,591947,17718,540,12,707.8571428571429,12.428571428571429,9.642203995087195,0.16929803180072373
E12000002,North West,2021-03-21,7341237.99100085,592710,17730,763,12,727.2857142857143,11.285714285714286,9.906853791925109,0.15373039669261118
E12000002,North West,2021-03-22,7341237.99100085,593498,17736,788,6,715.4285714285714,10,9.7453395776784415,0.13621680719598458
E12000002,North West,2021-03-23,7341237.99100085,594196,17749,698,13,702.7142857142857,10.142857142857142,9.572149637100688,0.13816276158449864
E12000002,North West,2021-03-24,7341237.99100085,594917,17758,721,9,695.1428571428571,10,9.469014054509444,0.13621680719598458
E12000002,North West,2021-03-25,7341237.99100085,595640,17770,723,12,692.8571428571429,10.857142857142858,9.437878784293218,0.14789253352706896
E12000002,North West,2021-03-26,7341237.99100085,596192,17774,552,4,683.5714285714286,9.714285714285714,9.311391749039803,0.13232489841895645
E12000002,North West,2021-03-27,7341237.99100085,596648,17777,456,3,671.5714285714286,8.428571428571429,9.147931580404622,0.11481130892232987
E12000002,North West,2021-03-28,7341237.99100085,597300,17785,652,8,655.7142857142857,7.857142857142857,8.93193064327956,0.1070274913682736
E12000002,North West,2021-03-29,7341237.99100085,597769,17789,469,4,610.1428571428571,7.571428571428571,8.311171193343574,0.10313558259124547
E12000002,North West,2021-03-30,7341237.99100085,598217,17796,448,7,574.4285714285714,6.714285714285714,7.824682596215058,0.09145985626016107
E12000002,North West,2021-03-31,7341237.99100085,598669,17800,452,4,536,6,7.301220865704773,0.08173008431759075
E12000002,North West,2021-04-01,7341237.99100085,599108,17807,439,7,495.42857142857144,5.285714285714286,6.74856981936678,0.07200031237502043
E12000002,North West,2021-04-02,7341237.99100085,599422,17809,314,2,461.42857142857144,5,6.285432674900433,0.06810840359799229
E12000002,North West,2021-04-03,7341237.99100085,599699,17813,277,4,435.85714285714283,5.142857142857143,5.937106839356414,0.07005435798650636
E12000002,North West,2021-04-04,7341237.99100085,599997,17817,298,4,385.2857142857143,4.571428571428571,5.248238985822435,0.06227054043245009
E12000002,North West,2021-04-05,7341237.99100085,600351,17818,354,1,368.85714285714283,4.142857142857143,5.024454231143316,0.0564326772669079
E12000002,North West,2021-04-06,7341237.99100085,600720,17821,369,3,357.57142857142856,3.5714285714285716,4.870723834450707,0.04864885971285164
E12000002,North West,2021-04-07,7341237.99100085,601087,17825,367,4,345.42857142857144,3.5714285714285716,4.705317711427011,0.04864885971285164
E12000002,North West,2021-04-08,7341237.99100085,601449,17831,362,6,334.42857142857144,3.4285714285714284,4.555479223511428,0.046702905324337574
E12000002,North West,2021-04-09,7341237.99100085,601770,17835,321,4,335.42857142857144,3.7142857142857144,4.569100904231027,0.05059481410136571
E12000002,North West,2021-04-10,7341237.99100085,602021,17839,251,4,331.7142857142857,3.7142857142857144,4.5185060901296605,0.05059481410136571
E12000002,North West,2021-04-11,7341237.99100085,602288,17841,267,2,327.2857142857143,3.4285714285714284,4.458181504085724,0.046702905324337574
E12000002,North West,2021-04-12,7341237.99100085,602599,17847,311,6,321.14285714285717,4.142857142857143,4.37450546537962,0.0564326772669079
E12000002,North West,2021-04-13,7341237.99100085,602872,17851,273,4,307.42857142857144,4.285714285714286,4.187693844082269,0.05837863165542196
E12000002,North West,2021-04-14,7341237.99100085,603159,17853,287,2,296,4,4.032017493001144,0.05448672287839384
E12000002,North West,2021-04-15,7341237.99100085,603416,17857,257,4,281,3.7142857142857144,3.8276922822071673,0.05059481410136571
E12000002,North West,2021-04-16,7341237.99100085,603631,17858,215,1,265.85714285714283,3.2857142857142856,3.6214211170246755,0.044756950935823506
E12000002,North West,2021-04-17,7341237.99100085,603797,17859,166,1,253.71428571428572,2.857142857142857,3.4560149940009803,0.03891908777028131
E12000002,North West,2021-04-18,7341237.99100085,604071,17861,274,2,254.71428571428572,2.857142857142857,3.4696366747205785,0.03891908777028131
E12000002,North West,2021-04-19,7341237.99100085,604330,17864,259,3,247.28571428571428,2.4285714285714284,3.368447046517847,0.03308122460473911
E12000002,North West,2021-04-20,7341237.99100085,604574,17870,244,6,243.14285714285714,2.7142857142857144,3.312014369250939,0.03697313338176724
E12000002,North West,2021-04-21,7341237.99100085,604834,17872,260,2,239.28571428571428,2.7142857142857144,3.25947360076106,0.03697313338176724
E12000002,North West,2021-04-22,7341237.99100085,605073,17874,239,2,236.71428571428572,2.4285714285714284,3.2244464217678073,0.03308122460473911
E12000002,North West,2021-04-23,7341237.99100085,605294,17875,221,1,237.57142857142858,2.4285714285714284,3.2361221480988913,0.03308122460473911
E12000002,North West,2021-04-24,7341237.99100085,605446,17878,152,3,235.57142857142858,2.7142857142857144,3.208878786659694,0.03697313338176724
E12000002,North West,2021-04-25,7341237.99100085,605718,17879,272,1,235.28571428571428,2.5714285714285716,3.204986877882666,0.03502717899325318
E12000002,North West,2021-04-26,7341237.99100085,606048,17881,330,2,245.42857142857142,2.4285714285714284,3.3431496394671645,0.03308122460473911
E12000002,North West,2021-04-27,7341237.99100085,606307,17881,259,0,247.57142857142858,1.5714285714285714,3.3723389552948757,0.02140549827365472
E12000002,North West,2021-04-28,7341237.99100085,606624,17883,317,2,255.71428571428572,1.5714285714285714,3.4832583554401775,0.02140549827365472
E12000002,North West,2021-04-29,7341237.99100085,606907,17887,283,4,262,1.8571428571428572,3.5688803485347966,0.025297407050682855
E12000002,North West,2021-04-30,7341237.99100085,607127,17887,220,0,261.85714285714283,1.7142857142857142,3.5669343941462817,0.023351452662168787
E12000002,North West,2021-05-01,7341237.99100085,607311,17887,184,0,266.42857142857144,1.2857142857142858,3.6292049345787327,0.01751358949662659
E12000002,North West,2021-05-02,7341237.99100085,607495,17887,184,0,253.85714285714286,1.1428571428571428,3.457960948389495,0.015567635108112522
E12000002,North West,2021-05-03,7341237.99100085,607752,17888,257,1,243.42857142857142,1,3.315906278027968,0.01362168071959846
E12000002,North West,2021-05-04,7341237.99100085,608115,17889,363,1,258.2857142857143,1.1428571428571428,3.5182855344334305,0.015567635108112522
E12000002,North West,2021-05-05,7341237.99100085,608514,17891,399,2,270,1.1428571428571428,3.677853794291584,0.015567635108112522
E12000002,North West,2021-05-06,7341237.99100085,608857,17891,343,0,278.57142857142856,0.5714285714285714,3.7946110576024275,0.007783817554056261
E12000002,North West,2021-05-07,7341237.99100085,609182,17891,325,0,293.57142857142856,0.5714285714285714,3.9989362683964043,0.007783817554056261
E12000002,North West,2021-05-08,7341237.99100085,609420,17891,238,0,301.2857142857143,0.5714285714285714,4.104017805376164,0.007783817554056261
E12000002,North West,2021-05-09,7341237.99100085,609812,17893,392,2,331,0.8571428571428571,4.50877631818709,0.011675726331084393
E12000002,North West,2021-05-10,7341237.99100085,610303,17897,491,4,364.42857142857144,1.2857142857142858,4.964129645099382,0.01751358949662659
E12000002,North West,2021-05-11,7341237.99100085,610707,17900,404,3,370.2857142857143,1.5714285714285714,5.043913775028457,0.02140549827365472
E12000002,North West,2021-05-12,7341237.99100085,611158,17901,451,1,377.7142857142857,1.4285714285714286,5.1451034032311895,0.019459543885140655
E12000002,North West,2021-05-13,7341237.99100085,611511,17902,353,1,379.14285714285717,1.5714285714285714,5.16456294711633,0.02140549827365472
E12000002,North West,2021-05-14,7341237.99100085,611914,17902,403,0,390.2857142857143,1.5714285714285714,5.316347389420427,0.02140549827365472
E12000002,North West,2021-05-15,7341237.99100085,612267,17904,353,2,406.7142857142857,1.8571428571428572,5.5401321440995455,0.025297407050682855
E12000002,North West,2021-05-16,7341237.99100085,612678,17905,411,1,409.42857142857144,1.7142857142857142,5.577105277481312,0.023351452662168787
E12000002,North West,2021-05-17,7341237.99100085,613309,17906,631,1,429.42857142857144,1.2857142857142858,5.849538891873281,0.01751358949662659
E12000002,North West,2021-05-18,7341237.99100085,614001,17906,692,0,470.57142857142856,0.8571428571428571,6.409973755765332,0.011675726331084393
E12000002,North West,2021-05-19,7341237.99100085,614551,17906,550,0,484.7142857142857,0.7142857142857143,6.6026232402282234,0.009729771942570327
E12000002,North West,2021-05-20,7341237.99100085,615098,17907,547,1,512.4285714285714,0.7142857142857143,6.980138391599953,0.009729771942570327
E12000002,North West,2021-05-21,7341237.99100085,615619,17909,521,2,529.2857142857143,1,7.209761009444613,0.01362168071959846
E12000002,North West,2021-05-22,7341237.99100085,616059,17910,440,1,541.7142857142857,0.8571428571428571,7.379059041245335,0.011675726331084393
E12000002,North West,2021-05-23,7341237.99100085,616551,17911,492,1,553.2857142857143,0.8571428571428571,7.536681346714977,0.011675726331084393
E12000002,North West,2021-05-24,7341237.99100085,616832,17912,281,1,503.2857142857143,0.8571428571428571,6.855597310735053,0.011675726331084393
N92000002,Northern Ireland,2020-03-05,1893665.08638519,2,NA,2,0,0,0,NA,NA
N92000002,Northern Ireland,2020-03-06,1893665.08638519,4,NA,2,0,0,0,NA,NA
N92000002,Northern Ireland,2020-03-07,1893665.08638519,9,NA,5,0,0,0,NA,NA
N92000002,Northern Ireland,2020-03-08,1893665.08638519,12,NA,3,0,0,0,NA,NA
N92000002,Northern Ireland,2020-03-09,1893665.08638519,15,NA,3,0,0,0,NA,NA
N92000002,Northern Ireland,2020-03-10,1893665.08638519,20,NA,5,0,0,0,NA,NA
N92000002,Northern Ireland,2020-03-11,1893665.08638519,31,NA,11,0,4.428571428571429,0,0.2338624427524886,NA
N92000002,Northern Ireland,2020-03-12,1893665.08638519,35,NA,4,0,4.714285714285714,0,0.24895034228490723,NA
N92000002,Northern Ireland,2020-03-13,1893665.08638519,46,NA,11,0,6,0,0.316845890180791,NA
N92000002,Northern Ireland,2020-03-14,1893665.08638519,56,NA,10,0,6.714285714285714,0,0.3545656390118376,NA
N92000002,Northern Ireland,2020-03-15,1893665.08638519,58,NA,2,0,6.571428571428571,0,0.34702168924562826,NA
N92000002,Northern Ireland,2020-03-16,1893665.08638519,66,NA,8,0,7.285714285714286,0,0.38474143807667477,NA
N92000002,Northern Ireland,2020-03-17,1893665.08638519,74,NA,8,0,7.714285714285714,0,0.4073732873753027,NA
N92000002,Northern Ireland,2020-03-18,1893665.08638519,87,1,13,1,8,0,0.4224611869077213,NA
N92000002,Northern Ireland,2020-03-19,1893665.08638519,101,2,14,1,9.428571428571429,0,0.49790068456981446,NA
N92000002,Northern Ireland,2020-03-20,1893665.08638519,118,2,17,0,10.285714285714286,0,0.5431643831670703,NA
N92000002,Northern Ireland,2020-03-21,1893665.08638519,138,3,20,1,11.714285714285714,0,0.6186038808291633,NA
N92000002,Northern Ireland,2020-03-22,1893665.08638519,156,4,18,1,14,0,0.7393070770885123,NA
N92000002,Northern Ireland,2020-03-23,1893665.08638519,197,9,41,5,18.714285714285715,0,0.9882574193734195,NA
N92000002,Northern Ireland,2020-03-24,1893665.08638519,238,11,41,2,23.428571428571427,1.5714285714285714,1.2372077616583266,0.0829834474283024
N92000002,Northern Ireland,2020-03-25,1893665.08638519,294,15,56,4,29.571428571428573,2,1.5615976016053272,0.10561529672693032
N92000002,Northern Ireland,2020-03-26,1893665.08638519,370,17,76,2,38.42857142857143,2.142857142857143,2.029322487110304,0.11315924649313965
N92000002,Northern Ireland,2020-03-27,1893665.08638519,437,20,67,3,45.57142857142857,2.5714285714285716,2.40651997542077,0.13579109579176757
N92000002,Northern Ireland,2020-03-28,1893665.08638519,513,28,76,8,53.57142857142857,3.5714285714285716,2.828981162328491,0.18859874415523273
N92000002,Northern Ireland,2020-03-29,1893665.08638519,575,32,62,4,59.857142857142854,4,3.1609149520417006,0.21123059345386064
N92000002,Northern Ireland,2020-03-30,1893665.08638519,659,36,84,4,66,3.857142857142857,3.485304791988701,0.20368664368765135
N92000002,Northern Ireland,2020-03-31,1893665.08638519,770,41,111,5,76,4.285714285714286,4.0133812756233525,0.2263184929862793
N92000002,Northern Ireland,2020-04-01,1893665.08638519,871,45,101,4,82.42857142857143,4.285714285714286,4.352859015102772,0.2263184929862793
N92000002,Northern Ireland,2020-04-02,1893665.08638519,976,55,105,10,86.57142857142857,5.428571428571429,4.571633558322842,0.28667009111595376
N92000002,Northern Ireland,2020-04-03,1893665.08638519,1078,65,102,10,91.57142857142857,6.428571428571429,4.835671800140167,0.3394777394794189
N92000002,Northern Ireland,2020-04-04,1893665.08638519,1164,74,86,9,93,6.571428571428571,4.91111129780226,0.34702168924562826
N92000002,Northern Ireland,2020-04-05,1893665.08638519,1224,85,60,11,92.71428571428571,7.571428571428571,4.896023398269842,0.3998293376090934
N92000002,Northern Ireland,2020-04-06,1893665.08638519,1329,91,105,6,95.71428571428571,7.857142857142857,5.054446343360237,0.414917237141512
N92000002,Northern Ireland,2020-04-07,1893665.08638519,1458,99,129,8,98.28571428571429,8.285714285714286,5.190237439152005,0.43754908644014
N92000002,Northern Ireland,2020-04-08,1893665.08638519,1560,103,102,4,98.42857142857143,8.285714285714286,5.197781388918215,0.43754908644014
N92000002,Northern Ireland,2020-04-09,1893665.08638519,1659,121,99,18,97.57142857142857,9.428571428571429,5.152517690320958,0.49790068456981446
N92000002,Northern Ireland,2020-04-10,1893665.08638519,1753,132,94,11,96.42857142857143,9.571428571428571,5.092166092191283,0.5054446343360237
N92000002,Northern Ireland,2020-04-11,1893665.08638519,1820,143,67,11,93.71428571428571,9.857142857142858,4.948831046633306,0.5205325338684424
N92000002,Northern Ireland,2020-04-12,1893665.08638519,1893,159,73,16,95.57142857142857,10.571428571428571,5.046902393594028,0.5582522826994888
N92000002,Northern Ireland,2020-04-13,1893665.08638519,1999,166,106,7,95.71428571428571,10.714285714285714,5.054446343360237,0.5657962324656982
N92000002,Northern Ireland,2020-04-14,1893665.08638519,2094,178,95,12,90.85714285714286,11.285714285714286,4.797952051309121,0.5959720315305355
N92000002,Northern Ireland,2020-04-15,1893665.08638519,2227,194,133,16,95.28571428571429,13,5.031814494061611,0.6864994287250471
N92000002,Northern Ireland,2020-04-16,1893665.08638519,2365,205,138,11,100.85714285714286,12,5.326028534943773,0.633691780361582
N92000002,Northern Ireland,2020-04-17,1893665.08638519,2519,214,154,9,109.42857142857143,11.714285714285714,5.778665520916331,0.6186038808291633
N92000002,Northern Ireland,2020-04-18,1893665.08638519,2604,224,85,10,112,11.571428571428571,5.914456616708098,0.611059931062954
N92000002,Northern Ireland,2020-04-19,1893665.08638519,2645,234,41,10,107.42857142857143,10.714285714285714,5.673050224189401,0.5657962324656982
N92000002,Northern Ireland,2020-04-20,1893665.08638519,2757,246,112,12,108.28571428571429,11.428571428571429,5.718313922786655,0.6035159812967448
N92000002,Northern Ireland,2020-04-21,1893665.08638519,2888,259,131,13,113.42857142857143,11.571428571428571,5.989896114370191,0.611059931062954
N92000002,Northern Ireland,2020-04-22,1893665.08638519,2984,278,96,19,108.14285714285714,12,5.710769973020447,0.633691780361582
N92000002,Northern Ireland,2020-04-23,1893665.08638519,3056,294,72,16,98.71428571428571,12.714285714285714,5.212869288450632,0.6714115291926285
N92000002,Northern Ireland,2020-04-24,1893665.08638519,3138,305,82,11,88.42857142857143,13,4.669704905283562,0.6864994287250471
N92000002,Northern Ireland,2020-04-25,1893665.08638519,3190,320,52,15,83.71428571428571,13.714285714285714,4.420754562998655,0.7242191775560937
N92000002,Northern Ireland,2020-04-26,1893665.08638519,3234,334,44,14,84.14285714285714,14.285714285714286,4.443386412297284,0.7543949766209309
N92000002,Northern Ireland,2020-04-27,1893665.08638519,3305,347,71,13,78.28571428571429,14.428571428571429,4.1340844718827015,0.7619389263871403
N92000002,Northern Ireland,2020-04-28,1893665.08638519,3379,353,74,6,70.14285714285714,13.428571428571429,3.70407933520877,0.7091312780236751
N92000002,Northern Ireland,2020-04-29,1893665.08638519,3470,367,91,14,69.42857142857143,12.714285714285714,3.666359586377724,0.6714115291926285
N92000002,Northern Ireland,2020-04-30,1893665.08638519,3585,375,115,8,75.57142857142857,11.571428571428571,3.990749426324724,0.611059931062954
N92000002,Northern Ireland,2020-05-01,1893665.08638519,3682,387,97,12,77.71428571428571,11.714285714285714,4.103908672817864,0.6186038808291633
N92000002,Northern Ireland,2020-05-02,1893665.08638519,3771,399,89,12,83,11.285714285714286,4.383034814167609,0.5959720315305355
N92000002,Northern Ireland,2020-05-03,1893665.08638519,3824,410,53,11,84.28571428571429,10.857142857142858,4.4509303620634935,0.5733401822319075
